PK_TEMPO;DateKey;Promised Delivery Date;Actual Delivery Date;Invoice Date
62dd968080e7b755c73972658a3fd9a1f8b218c4ce4d5cfd5e7539cdf9ca4b62;01/01/2019;31/12/2019;31/12/2019;03/01/2019
dd608fe0a9337e2cb6bc82f6501e9e371a8ccb92a2e407f1bbaf9a32a51097af;28/01/2018;12/01/2019;12/01/2019;30/01/2018
aa22db6922964531968563ae491e99bbc519521f4060699523674772265aa656;14/08/2017;14/08/2018;14/08/2018;16/08/2017
e718e8397ea8560a06035ec3249a0f03e874bcca46e50b464cda10d53f99cbc2;12/10/2018;12/10/2019;12/10/2019;14/10/2018
f5196f223d6a7cef43e91b608eceae13fb0f5d5ddb90267ffb0977f5d750045e;29/10/2018;28/10/2019;28/10/2019;31/10/2018
fb79e1153c147ea2a99110bcb54cded5673223b1fae3d9e8406b36c4e22b373c;30/11/2018;29/11/2019;29/11/2019;02/12/2018
a017aca52c993a66f247e0ef9b4b9c3d4de48cf737c2c67eda854e73cabbe54a;08/12/2018;08/12/2019;08/12/2019;10/12/2018
2cf06bdf3dff750b8c89c94be5e8ef3715e55104887adf697a2848bcd1d31243;03/02/2019;04/02/2020;04/02/2020;05/02/2019
288482ebca6911b10a3edfb09b0636f65da84ddef5968f1088adc60cd9127828;10/02/2018;10/02/2019;10/02/2019;12/02/2018
97bda458582a781748f3a2de131f52f73bd6e4e2dc3b535cb72c16996b44ca41;21/02/2017;21/02/2018;21/02/2018;24/02/2017
819a0a8fb635806f954404be55c28aa95941e5d336df195438721537ef575f54;21/04/2017;21/04/2018;21/04/2018;23/04/2017
52cf44fd1b75e1a59774be9bd0610493c4ab00c66d5bce131cf2370843b44003;09/06/2017;02/06/2018;02/06/2018;11/06/2017
d905fe41ab9f769936927a42f560cf050692cc2ad00a2f0a0247b9968523c878;06/07/2018;11/06/2019;11/06/2019;08/07/2018
f7ddc6befbc983f9402caa0dd82ded18cfd747c29948b51f3e74096741be711f;18/01/2017;18/01/2018;18/01/2018;21/01/2017
0f7f02bbb69531a22caee11ed92d144f3cce26a51f5799093828ebb3238a1ae6;28/02/2017;27/02/2018;27/02/2018;02/03/2017
0df6f39e1cef519d3cc1cefe0e8614c0778cbb4be68a0d2486d467ab5f5e829e;06/04/2017;13/04/2018;13/04/2018;08/04/2017
015101e2f501e0766b2bf9b4bd28b89bc3f80e24bab9d03111669c2e4392e2a4;15/09/2017;14/09/2018;14/09/2018;17/09/2017
f97e5919561e902c5a57e3f6b6b15b174908505d4cfa823ee256317b330228a1;11/01/2019;11/01/2020;11/01/2020;13/01/2019
df9e37850bc7e3375c723afaf7d96361e5c867a5895585948ab46f00eea6572a;04/03/2019;04/03/2020;04/03/2020;07/03/2019
3a2ff2a471ec3c7b0e5aad06fa5ba35bc3f70e91e54c71b259f04490946ea093;10/03/2019;08/03/2020;08/03/2020;13/03/2019
5beef4a8d172fd9fc4d8e5553545ee66d9d224268587a3997ce519fba10a7715;27/10/2018;27/10/2019;27/10/2019;29/10/2018
869b362323f3e88d81e44bc55e67f04d95fc917446264fb1193834cb1cfa1eaf;10/08/2018;10/08/2019;10/08/2019;12/08/2018
8428011aaf747550268b10ccfecde1463cb3d135f018a4115a29d477634ab995;22/01/2017;22/01/2018;22/01/2018;25/01/2017
3018d2f055e5c1ea7c5901798d4f3d6f58b54bad8d42bc1ca291927e5df8eb74;14/03/2017;14/03/2018;14/03/2018;16/03/2017
18a5d962c50d2d2ab6b94e2a2ec023ff86d2348d280399e18a7bdf19cc05705e;22/03/2017;23/03/2018;23/03/2018;24/03/2017
aefd2ad34dbe8a5c27577b191e14318fa2a2d4f43ea9f26ee7d58772ff7e72bd;11/08/2017;11/08/2018;11/08/2018;13/08/2017
872bbf9ee8aa637a83b4289198ced362be1a3b55eeee1a6fa533b28686bfd378;08/09/2018;07/09/2019;07/09/2019;10/09/2018
0233076f61921848ba11ad4d64c779c100e45bf47c3a2302614109777aa156e4;14/11/2017;20/10/2018;20/10/2018;16/11/2017
192fd3fee51b0c80b455e1c96c331070481914d27f2afaf4bb45c2366abdc17a;21/01/2019;18/01/2020;18/01/2020;23/01/2019
96344ae8b3f2de5f457d68a3d766cbce74d9c8ac7ae842d24d6e6e7612d20616;28/05/2018;28/05/2019;28/05/2019;30/05/2018
3df7fc299708181a46a81e2a5c6efc1879249a6d17ab3f873a571fb52ed9b394;18/01/2017;17/01/2018;17/01/2018;21/01/2017
dc2d41ac25102eb4940c867b7545ccd9b92eb4bc45c7a5fb697e6d42c90fed58;12/02/2017;09/02/2018;09/02/2018;15/02/2017
5e5df601a83aeeb683a7965c265168401dd9a08288cd773402c7cdd8119510ff;16/03/2018;16/03/2019;16/03/2019;18/03/2018
17d38ce5a8a9e38be3dc5174f80be7fa9e201ba88b75746b437c07348bcbd592;17/05/2017;15/05/2018;15/05/2018;19/05/2017
c8c230ce535be37764f32fba4755d77e34ba2206eec9bcc3e282720b5f8e1f59;31/05/2017;30/05/2018;30/05/2018;02/06/2017
dca2d5ab3df7189a7ec2c24bc0bc0a79ebc39a10ce8f321aafb5b3453f42b823;16/06/2017;01/06/2018;01/06/2018;18/06/2017
af722a4111e410f3f6ae188eceb01b9301e2dd0ea19a3ac55a426d7993257826;22/09/2018;23/09/2019;23/09/2019;24/09/2018
c688ebe27626facce9af9dc18800e1161a7eb074ed3d3079542ef5cc754502c1;23/10/2017;17/10/2018;17/10/2018;25/10/2017
32893bf47f0adad57b5e604f1d92de3a86f2ff706f0e4ceae06e36d365eb418b;08/11/2018;08/11/2019;08/11/2019;10/11/2018
acdc7b3dded1f6a100b611d26ead0465f70c0a575bbbdad938f9d48504305f2f;15/03/2019;15/03/2020;15/03/2020;18/03/2019
95a0dc8b1520e415954c7040f1ce10ff99ff02cb28d476bd62dc91b64b9f83fd;16/06/2018;16/06/2019;16/06/2019;18/06/2018
8d055c8b3d8441694aba5df16b561833c61d0904f1853171f7bcc221ca3973ac;10/01/2017;10/01/2018;10/01/2018;13/01/2017
f7e93386317c80b3469aecf55273ca7a50fa40526588b578cded5f01f360f966;08/03/2017;07/03/2018;07/03/2018;10/03/2017
5ab81c2b732fc9364f6ab27a67651176370f9778a2aa660de472d3f6be8b20a0;26/04/2017;24/04/2018;24/04/2018;28/04/2017
b0708314be66d754d7fc05b43c05afed08b3e8aaca47c68b5a78112c17b64262;05/05/2018;05/05/2019;05/05/2019;07/05/2018
2cb7aaef417504760e54a85cd684e77da9606526df18e0047f5a57fdb0fe91ab;03/08/2017;01/08/2018;01/08/2018;05/08/2017
39e92c87dd6305b932b7a17b6a1af54815a69e62e987ea4c0e7460c92638b80a;04/02/2018;03/02/2019;03/02/2019;06/02/2018
58d7bdff9c84292d3b49d87aa517a5f4c5b2016c1f6e0ec18f140a80c2df735d;24/04/2017;24/04/2018;24/04/2018;26/04/2017
d40d7d852e0798c499fbac1979b6c6678f60e9989517291e85a593e42e01c567;11/05/2018;05/05/2019;05/05/2019;13/05/2018
630abfbd4f2392de10f0badd124fa871d5c07267476f8df4686c873fdee3c9e9;26/08/2018;25/08/2019;25/08/2019;28/08/2018
1f843f32f2b8525bf343dd759698a440c8e823c52b2897d5185b453e296c71a6;28/09/2017;28/09/2018;28/09/2018;30/09/2017
d4ad8cc75e67bb281cf7a570b89f8f66bc4d1bc4198758d803dfa3f9cacb5e2c;07/12/2017;12/12/2018;12/12/2018;09/12/2017
5918dbba65dd7bdd45339400b8a4c9131ea575b61429183c1a1c2308205c03c2;28/01/2018;28/01/2019;28/01/2019;30/01/2018
b82f9a4def0076db6c1d6dc6f2e929380e25ce4a3e62b59772ec2c695614fa34;15/03/2018;14/03/2019;14/03/2019;17/03/2018
4ad7091b447bb8cfae0a61a2dd9010a4628fabcd2b758d370f70b86246809ff0;10/10/2017;09/10/2018;09/10/2018;12/10/2017
c0faf02528d537d3b816fbe8a14d9e0c8e8a7be5ea7fb68f9500c8bec87cfd28;09/03/2019;09/03/2020;09/03/2020;12/03/2019
ee2bd96af4d7e134101870ec65dd7d5b4d50d16de0b66fe825cb1114fb73494e;19/06/2017;26/06/2018;26/06/2018;21/06/2017
581e316753ab5c755958568c4184ac44e7a5533401ba175653e006380e2a8ba6;14/09/2017;12/09/2018;12/09/2018;16/09/2017
6657af735edc433edebe367836af6bce82ff62fdedaa5c859b4f380501674da9;14/10/2018;14/10/2019;14/10/2019;16/10/2018
82bd1244b0e5d221f3ceed6559f15ccbc50cdd211e58b4275fdda30a4db265cc;25/11/2018;26/11/2019;26/11/2019;27/11/2018
9d0cf379af6923e5380fec3a3340f8bbd8e68e503ad689e3e23ff020497aa4fb;25/11/2018;24/11/2019;24/11/2019;27/11/2018
97556ed450d3e0bcb61ed3d42341225446026d93d8d50600a2a285440f0d2aea;02/12/2018;02/12/2019;02/12/2019;04/12/2018
a195927503ce60963cdde0dcb8b475081bcf8193a7b840b4e15ab904bab27a19;11/11/2018;11/11/2019;11/11/2019;13/11/2018
6f384c6dd21849b1331870139f79329ac28dcc2bac06ea1a7cf2cde00e237110;22/01/2018;20/01/2019;20/01/2019;24/01/2018
44244a6bd654aca796bcdedb72980d980a5043a0f16dafbceb05d891d582d920;18/02/2018;18/02/2019;18/02/2019;20/02/2018
7eb17cbb0943f437754e1da0bc8e4674f87923a79ebee8f57cec304b5ee58635;23/05/2017;23/05/2018;23/05/2018;25/05/2017
935a4800eb3e7711800d6995202c0470572fd9f3fb5e5dd6c4490073e9a949dc;08/06/2017;08/06/2018;08/06/2018;10/06/2017
42188d0b5231b78bee9a716cabb27f0e428b8ac4e3e781ae50da0490099546ff;25/06/2018;24/06/2019;24/06/2019;27/06/2018
7d07f9dcab2750303ea3cd5ea1b5d2a3a22dbf3b49e14a0f7cf9ab9ca4b21cde;19/07/2018;20/07/2019;20/07/2019;21/07/2018
2c28dc800e9d8c035b6f8758bf99b98c6548d558984ba9964e9e8378911be430;27/08/2018;26/08/2019;26/08/2019;29/08/2018
8e49f36bf0ef4c2fb2f8df518b2f465294e45c22a7247694b104956f2954a6a8;08/01/2019;11/01/2020;11/01/2020;10/01/2019
9acb38aac174fa0ce4fa0d7d6e23362a423d74e824dba2aee44f669b897b1c52;06/10/2018;06/10/2019;06/10/2019;08/10/2018
bff3ddc301044579cccf3b1e1d83d778eb7b094260b6db36247a74783b21b77d;23/01/2017;23/01/2018;23/01/2018;26/01/2017
70f505dc52dc879174121b50e08469cb0c100b34b183728c81bde7ac97f7833b;30/04/2018;28/04/2019;28/04/2019;02/05/2018
b64f2ff35971293875bc85c0e8bc4d1c8a33f0425a926fcd9e70db29f61875c6;03/07/2017;27/06/2018;27/06/2018;05/07/2017
f022e5daa6150c864c5faf8a787e3b408459cc0d762562036a87bb21d980d191;18/10/2018;29/09/2019;29/09/2019;20/10/2018
b58bab33860e9fe062949aea88c2c1e8bf5ca4bda287a0c325c2e6c501b99006;13/12/2018;13/12/2019;13/12/2019;15/12/2018
cd1ad6c1d59b517adfd780c807936058ea4c43095842474879fe5244637b2251;17/12/2018;03/12/2019;03/12/2019;19/12/2018
386421c04ed24eded763b5c792c149eb33440b955f661692d92a11211d1f3a7c;07/03/2019;06/03/2020;06/03/2020;10/03/2019
7456c6eb2946f0b1b03dd4d0196832fae778c545c5f427a4cff04b4204470239;25/01/2017;23/01/2018;23/01/2018;28/01/2017
6af7708edd854abd214d7d1c4bf3a6df0b4864d410c3e9c6615fdcc3642eb6c6;02/06/2018;31/05/2019;31/05/2019;04/06/2018
dd66f13d482c8f3d1bc2097cc8e73ca102e616ac329cddc3f31a2780827656b4;13/08/2018;16/08/2019;16/08/2019;15/08/2018
818b87a2552f17ea169294299c9618ddff4ab98e403e94cabeb2f37cd1fea8db;02/10/2017;02/10/2018;02/10/2018;04/10/2017
593241e78f66b23c022f40a7336355e9420ea532b49ead1ef9016ed29f80e127;23/11/2018;22/11/2019;22/11/2019;25/11/2018
851799a00bd3e27f734e08a6fced350a3e12ccd81ca4b0432e6830fbd083a4d4;04/04/2017;02/03/2018;02/03/2018;06/04/2017
e97c0c4f46c3e581c399df89c9e9bde56ae8492e7c2c4e1ccc718f975d4b1f5e;30/06/2018;29/06/2019;29/06/2019;02/07/2018
5334a004c52a9d442672f89a2a6bac6e603e1ec46b6a3fa7d0f276b912429ff0;09/07/2018;08/07/2019;08/07/2019;11/07/2018
1717af0a8000c7e59dc6960ffd04ed1e4fa34c38444c086d218f848e74bcaa37;03/08/2018;03/08/2019;03/08/2019;05/08/2018
03b235c5fa4fe98ad47f5e682c06b642c406e8910e34a342ad63bc6540ef264c;25/08/2017;24/08/2018;24/08/2018;27/08/2017
3e4a26f16a4f77d2e4eefd909a71be231aa326b99d048cda02f527ce13d81f91;04/09/2017;03/09/2018;03/09/2018;06/09/2017
dc993573a65ace2d6896e3ccd8f07e8cfe625340d9d47277ce853b9f41a7f61a;28/11/2017;24/11/2018;24/11/2018;30/11/2017
039407320df5200221125bcc69c9eb97d946cebd7ebbf9fff4959bd619a226da;23/12/2018;23/12/2019;23/12/2019;25/12/2018
eda5d7958033c6f676fb3870947ededaada91d7a713c9073d436994a690a9079;22/01/2019;22/01/2020;22/01/2020;24/01/2019
1d47d6506318c9e3f79118364f1dec81fdf7223cc9c613632153e3b50a899f8c;10/11/2018;10/11/2019;10/11/2019;12/11/2018
31f1e013c57e24cda59ea81f18b1f565cb758cd16008567dd8e92061f61c104a;30/01/2018;30/01/2019;30/01/2019;01/02/2018
044db8e9c82f892e72f2fd39ecf3f744230dbc514c02dafc6289e23e9ca85932;01/05/2017;28/04/2018;28/04/2018;03/05/2017
4ce3a552ce10e8596e9472919fa814f52d451e3d3efba46f21c98709e60e2394;14/06/2018;15/06/2019;15/06/2019;16/06/2018
63746153370804204e517b8ae3e3ecf9c6b50a903bf55061fe49be366823bbb8;04/07/2017;03/07/2018;03/07/2018;06/07/2017
ff757096d92812ad9434366b6f3a863e13759e718052b89a8b0c72b6e4398598;07/08/2017;07/08/2018;07/08/2018;09/08/2017
0a4f1a1730a215bc421321ff3d6523e8674ccc3e595d687fba2a78911c3cdb0b;28/08/2017;25/08/2018;25/08/2018;30/08/2017
bd6dbfc416ea41b655bf49dd0ed3329d1a1c6b731df0257d7486f3733aec525f;31/08/2017;30/08/2018;30/08/2018;02/09/2017
f585650c1defb8cabd82dc8f27ab4614ac3512193926d3341e08a36c4b17ad75;12/02/2019;12/02/2020;12/02/2020;14/02/2019
3510f2bf8e33664fd0757315ffae22cb48484d76c9bf41543c89abdae6338ebb;21/05/2018;21/05/2019;21/05/2019;23/05/2018
970f7fbf7ad7c21f4353a866c2d9ed974ba282ae1fb444d18a1b332893f27cc5;24/02/2018;25/02/2019;25/02/2019;26/02/2018
95dcbe352be8eeaef1d045e01e0660f5900ed65cc9acd7c950ec1723e2315462;19/06/2017;20/06/2018;20/06/2018;21/06/2017
f7bf1adcb8679305c87cb9361871b79d16e2c7f1e2d2caed374e883867ab5f14;29/06/2017;28/06/2018;28/06/2018;01/07/2017
691c6519e00a3612e4c99cd28dd77f6e4d4252c109777688efb961e745793efa;08/09/2018;08/09/2019;08/09/2019;10/09/2018
9e738ea7ea7f92f306c0002dc11ce230dc820fb080da6c54c2647da570d04a5e;16/02/2019;16/02/2020;16/02/2020;18/02/2019
86a92de6e28db3ae399a3d962d6ef6724a10acf6b12bc9657ffcc4e6deca807a;17/03/2019;24/03/2020;24/03/2020;20/03/2019
101b926817c4ff76fc881606e0a44990954757ee66e8f019c464b2edd70f5e14;18/08/2018;16/08/2019;16/08/2019;20/08/2018
79dee262f2f6432d8c467ff904dee2233bd9732f2462794b16ef9482fa8c6198;13/08/2018;13/08/2019;13/08/2019;15/08/2018
d67418228d6d8ddd2c32b005469f6cd532fe138429a39faf66d6d9339e385778;31/03/2017;31/03/2018;31/03/2018;02/04/2017
a64f0856a5cf3e2b895e80873cdb7f211cbd0d7138b87728504f711e9d2e1de3;29/04/2018;29/04/2019;29/04/2019;01/05/2018
01dd6e2494ac5f38c8528b641d0292c0d614745eeae41aaebc0d519404349804;31/07/2017;01/08/2018;01/08/2018;02/08/2017
54a3c88de29da637fb0e7622afbfb3813a6aef9b71ad69b8d4a1f3a0ca991e9b;16/09/2018;14/09/2019;14/09/2019;18/09/2018
f4f4fc538dc0326f042713865edba81f7e9f6e7c1d0fae69d493d609420b4d85;21/09/2017;21/09/2018;21/09/2018;23/09/2017
8cf020328864f49cafd257141cab50cc35eec6e561c55243cca1ad8077d7d577;25/09/2017;24/09/2018;24/09/2018;27/09/2017
c347bdd9b0baed6b69c7d1c7a44833d73c78af0bc752d438356c7b8e2c1ba1d2;DateKey;Promised Delivery Date;Actual Delivery Date;Invoice Date
fa4ec16fe9493c631c5e4e4711c0c4abec3d2f8f7e327b29f1f6800f7de67499;20/07/2018;20/07/2019;20/07/2019;22/07/2018
03454f850e30f01e53944b80d676800b1f527103e65b3f74830753cb23e6b8d6;12/02/2018;11/02/2019;11/02/2019;14/02/2018
5a0014a1326a7a43822ee8c3697f5213fc004012606c897a23cf349341b2ebcd;07/04/2017;10/04/2018;10/04/2018;09/04/2017
b154cd922da7c8f1fd245771f89d2028337dd7af0c98ddb257e00426b648ec03;27/04/2018;27/04/2019;27/04/2019;29/04/2018
6106b1b7ce7959e4ed0802bf6a4d1a789434c4a0471c8eba1efbd1fdc09671a7;21/06/2018;15/06/2019;15/06/2019;23/06/2018
29f826d7b4780abc0c70bfceaebb506ef05d1db740cb47aec10a2d631bf73297;07/11/2017;08/11/2018;08/11/2018;09/11/2017
858d952082d4e40e871855a4ac3c3dae9448fa71c1d5f0f268abadd8c5fee418;09/11/2017;08/11/2018;08/11/2018;11/11/2017
f8f812b992c4aa066b96048cee9802351d3764a3a36f79002999c32a95d6895b;21/11/2017;21/11/2018;21/11/2018;23/11/2017
393a3a643bd270b725de5da7b16eab03a4e37791bd30e1cca8a2db9124aca912;07/01/2019;05/01/2020;05/01/2020;09/01/2019
ad82e92e977a5fd1f8d163c8a524fc58d9a0c1e337b7fc460f44473e4e76304f;27/10/2018;28/10/2019;28/10/2019;29/10/2018
31659c61df846847414cc38dfa8896570c9a44e8165dc76de8adc48a8b32867c;26/01/2018;26/01/2019;26/01/2019;28/01/2018
19d7cd0efb730a05b862e6392dfefd8cd42bd1bc90aab46b813c97891eb07220;26/01/2017;26/01/2018;26/01/2018;29/01/2017
7c7de078606d28f5b9688fb218883ea14295be0a5a17361af7541a7421223395;27/04/2017;28/04/2018;28/04/2018;29/04/2017
86fe7916d32b790c4d9d56252afd5a37eb7d3b62f35e6bf45e9a60a6e0e07e2e;01/07/2017;01/07/2018;01/07/2018;03/07/2017
f68167dec417714df83de3e988270dbf7a776282e4b94203c6e653688be712bc;06/07/2017;06/07/2018;06/07/2018;08/07/2017
7890a4615c989fd79c365643d7aed6b16bb8b36908a0b0d069ce5854fc5599c0;21/08/2017;21/08/2018;21/08/2018;23/08/2017
df191844e572d01ac21c601bd4129f149d1b84a7c0f15ea2dabf39dcbc9fb96f;22/09/2017;22/09/2018;22/09/2018;24/09/2017
c8aab0d53cec997f0a9698875e2d30f0c11364bca47792555463d48990f7cfd9;29/09/2018;29/09/2019;29/09/2019;01/10/2018
c65c935d9918ecf77862c22e82c3fa57961b5107ed1d3587233fcb8323cf4852;27/12/2017;27/12/2018;27/12/2018;29/12/2017
8efe1df61c4ec377a1ba734a31b64e12b866db421f1a68650b1e8637aa11e254;08/01/2018;07/01/2019;07/01/2019;10/01/2018
b1c15dcb348998734040aba88d72ca9e67d9ea91458d37e494d13941e031382f;13/01/2018;12/01/2019;12/01/2019;15/01/2018
34c653d5e8cfc42bf796272045cb4475e132939b0f0293d6b5053466a6940688;09/02/2018;06/02/2019;06/02/2019;11/02/2018
30ceb70e258ee72bd61da91de0ffb3df7ef9af5168fff24a4787013c04eec4dc;24/06/2018;22/06/2019;22/06/2019;26/06/2018
f98ff1d5e6c3152933025b677845d13b0b5c01cc2a4e3262cf50472b2d06bad6;24/08/2018;23/08/2019;23/08/2019;26/08/2018
82a6b86bf7818efc218c3afd3247b2d6cb872c235243e93da9083f1d361f42d2;07/09/2017;07/09/2018;07/09/2018;09/09/2017
ddbeb283f21fc9e6d88d083a5946368e6ea7481ace54c26e9219c6126470392c;07/09/2018;07/09/2019;07/09/2019;09/09/2018
1bf61b074de53a8d0ed8019c402ae617537f4046afe4b14e627c94fb4dc9e920;14/09/2017;13/09/2018;13/09/2018;16/09/2017
5518d8ef67868df3086f7c6851be56ad1bcf4663eaf25abce45947c73cddcde0;05/10/2018;05/10/2019;05/10/2019;07/10/2018
07b97b33f83ab44b6ed49b9dcff34fec1d0ed31efe1c712ea8febe67eb2ec98a;28/11/2017;23/11/2018;23/11/2018;30/11/2017
35cdd7c33b03f9f7fe273f3e66c69e7fc0376e5d2d506dca1182716948661f5c;20/12/2017;16/12/2018;16/12/2018;22/12/2017
63abca233bb0c70e1febd6e4669a3ff973580c51fa4fc3c1cfebd84d7bc1a84f;02/02/2019;01/02/2020;01/02/2020;04/02/2019
7d0a07552f15703f235e910e699dfa8c92115d0ff6ee98a56bebe5a5b23936ac;15/03/2019;16/03/2020;16/03/2020;18/03/2019
1a1925d5a6827d7172d7f90d9615c76a06cf2f6dc5f438e7d1f2d7dfb9cba728;03/01/2018;03/01/2019;03/01/2019;05/01/2018
71375232bdd2dfd39d9e170aab38c84b35916e09d1320089fa2f53ff7ff98099;29/01/2018;26/01/2019;26/01/2019;31/01/2018
65d4399d4f9db5d7ca83cd6bcacd2d52114cb00bb3686747359395200dff5e91;17/02/2018;16/02/2019;16/02/2019;19/02/2018
4578d0870cd1a5c39e03e92a6a4f73669d805d29dcfa865cb97e2bb906c7853b;12/04/2017;11/04/2018;11/04/2018;14/04/2017
f74f0354666614e1993f9ba5189dc69bf14864a2abc762eb7a73164409e5f9c5;15/09/2018;14/09/2019;14/09/2019;17/09/2018
9de26db4c8987ee7d65b5776f3e5e8277d2ba5177e2aa762c87bcf6a1fd57835;27/09/2018;22/09/2019;22/09/2019;29/09/2018
4ce0498798d42a9b487854d672b23feac2ce8bd40e3e0c7c9a3ad0d90c9b744f;10/02/2018;09/02/2019;09/02/2019;12/02/2018
361ae3a2fdadb0eb5d8b11c7237bc9c57303700a1a7e61b663573e0613025c66;11/02/2018;09/02/2019;09/02/2019;13/02/2018
0b95cdaaa86d7a71cf4b1c9399a29cbfe1e8c1d3ad8212f53fcf35b12c0e74b3;29/07/2018;26/07/2019;26/07/2019;31/07/2018
8e83e4c6b48dd2822b8eeae08b5eadd68dae042f0e3ca6a574223b65680cab11;18/09/2017;14/09/2018;14/09/2018;20/09/2017
712a0870a618adcc6db380a0f92df24c13fd7f350d5be319cda753b0cf266caa;31/12/2018;30/12/2019;30/12/2019;02/01/2019
48d7c26bc3f84b4fa492bfbe220134f2e5b1c1623a4e48bbf4a99ef8acb18ab2;29/01/2019;01/02/2020;01/02/2020;31/01/2019
42b631cbcfb0b6df7c2812a6a8f1f7f3bb5fb84cd9877311b50976c07ddf654a;26/02/2019;25/02/2020;25/02/2020;28/02/2019
0e539072421e4c9b558490975f9886faa8034f5f392dc12924f823137ad5dba6;13/02/2018;12/02/2019;12/02/2019;15/02/2018
953857ae72e18f87e332da1df203f3f989d0919989c4cc8402507795dc94d0e3;21/02/2017;19/02/2018;19/02/2018;24/02/2017
9eb83f85c185c5fa3ae480de02134fff98f4218256c5beebb183f6da81f4d5c1;24/06/2018;16/06/2019;16/06/2019;26/06/2018
8ba46b704e69f2874c2695ab259401753c1415df481bcee831b3659986669738;12/09/2017;12/09/2018;12/09/2018;14/09/2017
cbfb4b8addca9a9e8a57b8531193fd84b9fd705e4ef4fff639672fce621cea2d;11/10/2017;12/10/2018;12/10/2018;13/10/2017
3ec04f4f9b2973dff89a8011c6242d845a06b184b697b73fb865d52a345d59fd;06/11/2017;03/11/2018;03/11/2018;08/11/2017
c1ece4c17f52e868bb166f9497b5e8b1bb7ffc9ab747ff7d232a61949b74cfc4;15/06/2018;15/06/2019;15/06/2019;17/06/2018
a2e11ba692768a388565fda4a2cf224a247138f8ae880a18a0defb567395f717;07/01/2018;07/01/2019;07/01/2019;09/01/2018
f87134c9ea66f7a914687e9541921bf69c01f1120f996755ca295d0f9a8e8a80;09/04/2018;08/04/2019;08/04/2019;11/04/2018
7b2497943f75983fdb3f97845f8358c036b335d2885450203c4d8a93090343b2;16/04/2018;16/04/2019;16/04/2019;18/04/2018
b4c418112e70059da66790539166e3f1c2120c8ddb6f8063f164aa5c1cb031ac;20/05/2018;20/05/2019;20/05/2019;22/05/2018
dbd26b1bb6d10a259ae48262d4dce50e1f31ac5f0964622b2d0b955c45e4442e;21/06/2018;14/06/2019;14/06/2019;23/06/2018
ec2136162b3e1402e67e326e77e88e02b489ca00dee6b1e72a9729301b0bcd15;21/09/2018;19/08/2019;19/08/2019;23/09/2018
8d43496f458a85cf26220bbb894208630f39f1d509585fa9f7a5508e5023a6b4;26/10/2017;26/10/2018;26/10/2018;28/10/2017
bb3c27afc16705b2306671e96febb59e83bf9aa427da5eec30a7d1262445dd8c;26/10/2017;25/10/2018;25/10/2018;28/10/2017
43c845f14aadaec22db72514d1f8a80ccce473e3e12ed17e5016fde425c67df3;24/12/2018;24/12/2019;24/12/2019;26/12/2018
5ae49d598fbae7fc93cded8ac1f974aed808c6707005feb8a08a70a49ee18e34;14/03/2019;10/03/2020;10/03/2020;17/03/2019
07e206ce79fc77987bdd643985b912f721d20abffb367d97dc9dd007fbcb40b6;11/02/2018;11/02/2019;11/02/2019;13/02/2018
1ea57a80a2991b5861511efbbadd0f011c43d4882404db5336adef057ba484c3;15/03/2017;15/03/2018;15/03/2018;17/03/2017
9bc0354569b95fccaa0a8b0547048ef2d7f0ed4aad31cbccd8fd5c4329930a7b;03/06/2018;02/06/2019;02/06/2019;05/06/2018
8a601a6ef25b2a61ff3ab0d5e3f1c239127e4df1e919ad43ef379d2b43973b31;01/09/2017;01/09/2018;01/09/2018;03/09/2017
38d9bc9e875f93b9c4d1310a67db9e5d3fe399985f1aa5d48dcbe3f985951cc0;06/09/2018;03/09/2019;03/09/2019;08/09/2018
13039bac031b4159886af31531e2bf76a57f5cbd259b7f9fb71ec8f0902ba4d6;12/10/2017;13/10/2018;13/10/2018;14/10/2017
04c214431064209311c5e7804d8a2ac835a4b3ac2e8b38227ce06cce500b7b2e;30/11/2017;28/11/2018;28/11/2018;02/12/2017
678dd21a4aa69a6d9b1ecd7247e884ef5f0ce1b571a4a134907ba319dc995f5c;30/11/2018;01/12/2019;01/12/2019;02/12/2018
34655935c39ef77f3b5d93d2b2f48f9ad530a1fafb881cc39185b005a9244d73;11/12/2017;07/12/2018;07/12/2018;13/12/2017
9f6d76770f585787b907e939053952ed03f298168d0530dffeb92ad4f660972d;30/12/2017;30/12/2018;30/12/2018;01/01/2018
378a3d68705b66c3649bce6e795e2402b7d67293c34c19a040b693af6983a9e4;03/03/2017;03/03/2018;03/03/2018;05/03/2017
07256355a157bf19558e5ae7f79d99b546734627ba4e8982d367237a58b000e6;21/05/2018;04/05/2019;04/05/2019;23/05/2018
5b84c70109eca8181ed2403fb134ca8a93769209553a84e98073a0e7c11de113;29/06/2017;11/05/2018;11/05/2018;01/07/2017
08b740d2ded3d1f3171b3a791201ca5c5ec7a92c9bd872ef5f964f816f693d07;07/07/2017;05/07/2018;05/07/2018;09/07/2017
340adaad09bcb8818f48b9e54604b3fa82f4e31103053d117245aad794e5ae88;12/08/2018;12/08/2019;12/08/2019;14/08/2018
4508e8678f5d568c2631ffda994e49deccd25d7c3b6955aa0b8f2454d22db675;25/02/2019;24/02/2020;24/02/2020;27/02/2019
e92810de358086df6e2b3a86f65daf5750de6af5db08518d2588bc9ec18fa159;29/01/2017;26/01/2018;26/01/2018;01/02/2017
